CUST_ID,Cluster,Cluster_Name
C15538,3,稳健消费型客户
C15539,2,现金预付型客户
C15540,3,稳健消费型客户
C15541,3,稳健消费型客户
C15542,0,低活跃型客户
C15543,0,低活跃型客户
C15544,0,低活跃型客户
C15545,2,现金预付型客户
C15546,2,现金预付型客户
C15547,0,低活跃型客户
C15548,3,稳健消费型客户
C15549,2,现金预付型客户
C15550,1,高频购买型客户
C15551,0,低活跃型客户
C15552,1,高频购买型客户
C15553,1,高频购买型客户
C15554,1,高频购买型客户
C15555,0,低活跃型客户
C15556,0,低活跃型客户
C15557,1,高频购买型客户
C15558,2,现金预付型客户
C15559,2,现金预付型客户
C15560,2,现金预付型客户
C15561,3,稳健消费型客户
C15562,1,高频购买型客户
C15563,3,稳健消费型客户
C15564,0,低活跃型客户
C15565,0,低活跃型客户
C15566,0,低活跃型客户
C15567,0,低活跃型客户
C15568,0,低活跃型客户
C15569,2,现金预付型客户
C15570,0,低活跃型客户
C15571,1,高频购买型客户
C15572,2,现金预付型客户
C15573,1,高频购买型客户
C15574,1,高频购买型客户
C15575,3,稳健消费型客户
C15576,3,稳健消费型客户
C15577,2,现金预付型客户
C15578,2,现金预付型客户
C15579,2,现金预付型客户
C15580,1,高频购买型客户
C15581,2,现金预付型客户
C15582,2,现金预付型客户
C15583,2,现金预付型客户
C15584,2,现金预付型客户
C15585,2,现金预付型客户
C15586,0,低活跃型客户
C15587,0,低活跃型客户
C15588,0,低活跃型客户
C15589,0,低活跃型客户
C15590,2,现金预付型客户
C15591,2,现金预付型客户
C15592,0,低活跃型客户
C15593,3,稳健消费型客户
C15594,2,现金预付型客户
C15595,2,现金预付型客户
C15596,2,现金预付型客户
C15597,1,高频购买型客户
C15598,3,稳健消费型客户
C15599,3,稳健消费型客户
C15600,1,高频购买型客户
C15601,0,低活跃型客户
C15602,0,低活跃型客户
C15603,1,高频购买型客户
C15604,0,低活跃型客户
C15605,3,稳健消费型客户
C15606,1,高频购买型客户
C15607,1,高频购买型客户
C15608,2,现金预付型客户
C15609,1,高频购买型客户
C15610,2,现金预付型客户
C15611,0,低活跃型客户
C15612,2,现金预付型客户
C15613,1,高频购买型客户
C15614,0,低活跃型客户
C15615,2,现金预付型客户
C15616,0,低活跃型客户
C15617,2,现金预付型客户
C15618,2,现金预付型客户
C15619,0,低活跃型客户
C15620,2,现金预付型客户
C15621,0,低活跃型客户
C15622,0,低活跃型客户
C15623,0,低活跃型客户
C15624,2,现金预付型客户
C15625,1,高频购买型客户
C15626,2,现金预付型客户
C15627,1,高频购买型客户
C15628,1,高频购买型客户
C15629,1,高频购买型客户
C15630,0,低活跃型客户
C15631,2,现金预付型客户
C15632,2,现金预付型客户
C15633,0,低活跃型客户
C15634,0,低活跃型客户
C15636,2,现金预付型客户
C15637,0,低活跃型客户
C15638,0,低活跃型客户
C15639,0,低活跃型客户
C15640,3,稳健消费型客户
C15641,2,现金预付型客户
C15642,3,稳健消费型客户
C15643,3,稳健消费型客户
C15644,2,现金预付型客户
C15645,2,现金预付型客户
C15646,1,高频购买型客户
C15647,3,稳健消费型客户
C15648,2,现金预付型客户
C15649,1,高频购买型客户
C15650,2,现金预付型客户
C15651,3,稳健消费型客户
C15652,0,低活跃型客户
C15653,3,稳健消费型客户
C15654,1,高频购买型客户
C15655,2,现金预付型客户
C15656,0,低活跃型客户
C15657,2,现金预付型客户
C15658,3,稳健消费型客户
C15659,0,低活跃型客户
C15660,2,现金预付型客户
C15661,3,稳健消费型客户
C15662,0,低活跃型客户
C15663,2,现金预付型客户
C15664,0,低活跃型客户
C15666,0,低活跃型客户
C15667,1,高频购买型客户
C15668,3,稳健消费型客户
C15669,1,高频购买型客户
C15670,1,高频购买型客户
C15671,1,高频购买型客户
C15672,2,现金预付型客户
C15673,0,低活跃型客户
C15674,0,低活跃型客户
C15675,0,低活跃型客户
C15676,1,高频购买型客户
C15677,0,低活跃型客户
C15678,1,高频购买型客户
C15680,1,高频购买型客户
C15681,1,高频购买型客户
C15682,0,低活跃型客户
C15683,2,现金预付型客户
C15684,0,低活跃型客户
C15685,1,高频购买型客户
C15686,2,现金预付型客户
C15687,1,高频购买型客户
C15688,0,低活跃型客户
C15689,2,现金预付型客户
C15690,2,现金预付型客户
C15691,2,现金预付型客户
C15692,2,现金预付型客户
C15693,2,现金预付型客户
C15694,0,低活跃型客户
C15695,1,高频购买型客户
C15696,2,现金预付型客户
C15697,2,现金预付型客户
C15698,2,现金预付型客户
C15699,0,低活跃型客户
C15700,1,高频购买型客户
C15701,1,高频购买型客户
C15702,0,低活跃型客户
C15703,1,高频购买型客户
C15704,3,稳健消费型客户
C15705,1,高频购买型客户
C15706,2,现金预付型客户
C15707,2,现金预付型客户
C15708,0,低活跃型客户
C15709,3,稳健消费型客户
C15710,2,现金预付型客户
C15711,2,现金预付型客户
C15712,2,现金预付型客户
C15713,0,低活跃型客户
C15714,2,现金预付型客户
C15715,2,现金预付型客户
C15716,2,现金预付型客户
C15717,0,低活跃型客户
C15718,0,低活跃型客户
C15719,1,高频购买型客户
C15720,2,现金预付型客户
C15721,2,现金预付型客户
C15722,0,低活跃型客户
C15723,1,高频购买型客户
C15724,0,低活跃型客户
C15725,0,低活跃型客户
C15726,2,现金预付型客户
C15727,2,现金预付型客户
C15728,3,稳健消费型客户
C15729,1,高频购买型客户
C15730,2,现金预付型客户
C15731,1,高频购买型客户
C15732,2,现金预付型客户
C15733,2,现金预付型客户
C15734,2,现金预付型客户
C15735,2,现金预付型客户
C15736,3,稳健消费型客户
C15737,3,稳健消费型客户
C15738,2,现金预付型客户
C15739,2,现金预付型客户
C15740,2,现金预付型客户
C15741,3,稳健消费型客户
C15742,1,高频购买型客户
C15743,3,稳健消费型客户
C15744,2,现金预付型客户
C15745,2,现金预付型客户
C15746,0,低活跃型客户
C15747,0,低活跃型客户
C15748,0,低活跃型客户
C15749,2,现金预付型客户
C15750,0,低活跃型客户
C15751,2,现金预付型客户
C15752,0,低活跃型客户
C15753,1,高频购买型客户
C15754,3,稳健消费型客户
C15755,1,高频购买型客户
C15756,0,低活跃型客户
C15757,0,低活跃型客户
C15758,0,低活跃型客户
C15759,2,现金预付型客户
C15760,0,低活跃型客户
C15761,0,低活跃型客户
C15762,2,现金预付型客户
C15763,3,稳健消费型客户
C15764,1,高频购买型客户
C15765,0,低活跃型客户
C15766,3,稳健消费型客户
C15767,2,现金预付型客户
C15768,2,现金预付型客户
C15769,2,现金预付型客户
C15770,1,高频购买型客户
C15771,2,现金预付型客户
C15773,2,现金预付型客户
C15774,0,低活跃型客户
C15775,2,现金预付型客户
C15776,1,高频购买型客户
C15777,2,现金预付型客户
C15778,2,现金预付型客户
C15779,3,稳健消费型客户
C15780,2,现金预付型客户
C15781,2,现金预付型客户
C15782,2,现金预付型客户
C15783,0,低活跃型客户
C15784,2,现金预付型客户
C15785,0,低活跃型客户
C15786,2,现金预付型客户
C15787,2,现金预付型客户
C15789,2,现金预付型客户
C15790,0,低活跃型客户
C15791,2,现金预付型客户
C15792,3,稳健消费型客户
C15793,0,低活跃型客户
C15794,3,稳健消费型客户
C15795,2,现金预付型客户
C15796,3,稳健消费型客户
C15797,0,低活跃型客户
C15798,0,低活跃型客户
C15799,0,低活跃型客户
C15800,2,现金预付型客户
C15801,2,现金预付型客户
C15802,2,现金预付型客户
C15803,1,高频购买型客户
C15804,3,稳健消费型客户
C15805,0,低活跃型客户
C15806,2,现金预付型客户
C15807,1,高频购买型客户
C15808,2,现金预付型客户
C15809,1,高频购买型客户
C15810,2,现金预付型客户
C15811,0,低活跃型客户
C15812,2,现金预付型客户
C15813,0,低活跃型客户
C15814,2,现金预付型客户
C15815,1,高频购买型客户
C15816,2,现金预付型客户
C15817,2,现金预付型客户
C15818,2,现金预付型客户
C15819,3,稳健消费型客户
C15820,3,稳健消费型客户
C15821,2,现金预付型客户
C15822,2,现金预付型客户
C15823,3,稳健消费型客户
C15824,3,稳健消费型客户
C15825,3,稳健消费型客户
C15826,2,现金预付型客户
C15827,0,低活跃型客户
C15828,1,高频购买型客户
C15829,2,现金预付型客户
C15830,2,现金预付型客户
C15831,1,高频购买型客户
C15832,1,高频购买型客户
C15833,0,低活跃型客户
C15834,2,现金预付型客户
C15835,0,低活跃型客户
C15836,2,现金预付型客户
C15837,2,现金预付型客户
C15838,3,稳健消费型客户
C15839,2,现金预付型客户
C15840,0,低活跃型客户
C15841,2,现金预付型客户
C15842,0,低活跃型客户
C15843,2,现金预付型客户
C15844,2,现金预付型客户
C15845,1,高频购买型客户
C15846,0,低活跃型客户
C15847,2,现金预付型客户
C15848,0,低活跃型客户
C15849,0,低活跃型客户
C15850,0,低活跃型客户
C15851,2,现金预付型客户
C15852,1,高频购买型客户
C15853,1,高频购买型客户
C15854,0,低活跃型客户
C15856,2,现金预付型客户
C15857,2,现金预付型客户
C15858,2,现金预付型客户
C15859,0,低活跃型客户
C15860,2,现金预付型客户
C15861,0,低活跃型客户
C15862,0,低活跃型客户
C15863,3,稳健消费型客户
C15864,3,稳健消费型客户
C15865,2,现金预付型客户
C15866,2,现金预付型客户
C15867,2,现金预付型客户
C15868,2,现金预付型客户
C15869,0,低活跃型客户
C15870,0,低活跃型客户
C15871,0,低活跃型客户
C15872,1,高频购买型客户
C15873,2,现金预付型客户
C15874,0,低活跃型客户
C15875,3,稳健消费型客户
C15876,0,低活跃型客户
C15877,2,现金预付型客户
C15878,1,高频购买型客户
C15879,3,稳健消费型客户
C15880,3,稳健消费型客户
C15881,2,现金预付型客户
C15882,2,现金预付型客户
C15883,3,稳健消费型客户
C15885,2,现金预付型客户
C15886,0,低活跃型客户
C15887,0,低活跃型客户
C15888,2,现金预付型客户
C15889,2,现金预付型客户
C15890,2,现金预付型客户
C15891,0,低活跃型客户
C15892,1,高频购买型客户
C15893,3,稳健消费型客户
C15894,2,现金预付型客户
C15895,0,低活跃型客户
C15896,0,低活跃型客户
C15897,2,现金预付型客户
C15898,2,现金预付型客户
C15899,2,现金预付型客户
C15900,3,稳健消费型客户
C15901,3,稳健消费型客户
C15902,1,高频购买型客户
C15903,2,现金预付型客户
C15904,1,高频购买型客户
C15905,0,低活跃型客户
C15906,0,低活跃型客户
C15907,2,现金预付型客户
C15908,2,现金预付型客户
C15909,2,现金预付型客户
C15910,2,现金预付型客户
C15912,1,高频购买型客户
C15913,0,低活跃型客户
C15914,0,低活跃型客户
C15915,3,稳健消费型客户
C15916,2,现金预付型客户
C15917,0,低活跃型客户
C15918,2,现金预付型客户
C15919,2,现金预付型客户
C15920,2,现金预付型客户
C15921,0,低活跃型客户
C15922,2,现金预付型客户
C15923,1,高频购买型客户
C15924,2,现金预付型客户
C15925,0,低活跃型客户
C15926,0,低活跃型客户
C15927,2,现金预付型客户
C15928,0,低活跃型客户
C15929,2,现金预付型客户
C15930,2,现金预付型客户
C15931,2,现金预付型客户
C15932,1,高频购买型客户
C15933,3,稳健消费型客户
C15934,2,现金预付型客户
C15935,3,稳健消费型客户
C15936,0,低活跃型客户
C15937,2,现金预付型客户
C15938,2,现金预付型客户
C15939,2,现金预付型客户
C15940,3,稳健消费型客户
C15941,3,稳健消费型客户
C15943,2,现金预付型客户
C15944,0,低活跃型客户
C15945,2,现金预付型客户
C15946,0,低活跃型客户
C15947,0,低活跃型客户
C15948,3,稳健消费型客户
C15949,2,现金预付型客户
C15950,1,高频购买型客户
C15951,3,稳健消费型客户
C15952,2,现金预付型客户
C15953,0,低活跃型客户
C15954,2,现金预付型客户
C15955,2,现金预付型客户
C15956,1,高频购买型客户
C15957,2,现金预付型客户
C15958,3,稳健消费型客户
C15959,0,低活跃型客户
C15960,2,现金预付型客户
C15961,0,低活跃型客户
C15962,0,低活跃型客户
C15963,0,低活跃型客户
C15965,0,低活跃型客户
C15966,0,低活跃型客户
C15967,1,高频购买型客户
C15968,1,高频购买型客户
C15969,2,现金预付型客户
C15970,1,高频购买型客户
C15971,2,现金预付型客户
C15972,2,现金预付型客户
C15973,0,低活跃型客户
C15974,2,现金预付型客户
C15975,1,高频购买型客户
C15976,0,低活跃型客户
C15977,0,低活跃型客户
C15978,1,高频购买型客户
C15979,2,现金预付型客户
C15980,3,稳健消费型客户
C15981,0,低活跃型客户
C15982,2,现金预付型客户
C15983,2,现金预付型客户
C15984,1,高频购买型客户
C15985,0,低活跃型客户
C15986,3,稳健消费型客户
C15987,3,稳健消费型客户
C15988,0,低活跃型客户
C15989,1,高频购买型客户
C15990,0,低活跃型客户
C15991,0,低活跃型客户
C15992,2,现金预付型客户
C15993,3,稳健消费型客户
C15994,1,高频购买型客户
C15995,1,高频购买型客户
C15996,0,低活跃型客户
C15997,2,现金预付型客户
C15998,0,低活跃型客户
C15999,1,高频购买型客户
C16000,2,现金预付型客户
C16001,0,低活跃型客户
C16002,1,高频购买型客户
C16003,0,低活跃型客户
C16004,2,现金预付型客户
C16005,3,稳健消费型客户
C16007,0,低活跃型客户
C16008,1,高频购买型客户
C16009,2,现金预付型客户
C16010,2,现金预付型客户
C16011,1,高频购买型客户
C16012,2,现金预付型客户
C16013,2,现金预付型客户
C16014,3,稳健消费型客户
C16015,0,低活跃型客户
C16016,1,高频购买型客户
C16017,0,低活跃型客户
C16018,2,现金预付型客户
C16019,2,现金预付型客户
C16020,3,稳健消费型客户
C16021,2,现金预付型客户
C16022,2,现金预付型客户
C16023,2,现金预付型客户
C16024,1,高频购买型客户
C16025,1,高频购买型客户
C16026,2,现金预付型客户
C16028,0,低活跃型客户
C16029,2,现金预付型客户
C16030,0,低活跃型客户
C16031,1,高频购买型客户
C16032,2,现金预付型客户
C16033,1,高频购买型客户
C16034,2,现金预付型客户
C16035,0,低活跃型客户
C16036,0,低活跃型客户
C16037,2,现金预付型客户
C16038,1,高频购买型客户
C16039,2,现金预付型客户
C16040,2,现金预付型客户
C16041,2,现金预付型客户
C16042,2,现金预付型客户
C16043,2,现金预付型客户
C16045,2,现金预付型客户
C16046,3,稳健消费型客户
C16047,1,高频购买型客户
C16048,2,现金预付型客户
C16049,1,高频购买型客户
C16050,0,低活跃型客户
C16051,2,现金预付型客户
